Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit
ORD-200154,03-04-2023,09-04-2023,CUST-3269,Rhea Saxena,Consumer,India,West,Gujarat,Surat,PROD-792,Office Supplies,Paper,1,13276.62,0.16,2207.19
ORD-200155,22-02-2023,25-02-2023,CUST-3598,Abram Jha,Home Office,India,North,Telangana,Hyderabad,PROD-235,Furniture,Bookcases,10,23764.72,0.26,742.3
ORD-200156,10-06-2023,16-06-2023,CUST-5350,Divij Shetty,Corporate,India,East,Delhi,New Delhi,PROD-411,Office Supplies,Storage,9,15521.13,0.03,2795.81
ORD-200157,12-09-2023,19-09-2023,CUST-8237,Purab Kota,Corporate,India,West,Rajasthan,Jaipur,PROD-346,Office Supplies,Paper,9,1906.34,0.17,363.51
ORD-200158,03-06-2022,12-06-2022,CUST-1840,Mehul Grover,Home Office,India,West,Telangana,Hyderabad,PROD-332,Office Supplies,Storage,10,3276.16,0.21,221.27
ORD-200159,30-01-2024,07-02-2024,CUST-3896,Pihu Shere,Consumer,India,South,Karnataka,Bengaluru,PROD-614,Furniture,Bookcases,9,2894.61,0.26,406.96
ORD-200160,07-09-2023,15-09-2023,CUST-6188,Vedika Chawla,Home Office,India,West,Rajasthan,Jaipur,PROD-428,Furniture,Furnishings,1,16883.02,0.13,1529.9
ORD-200161,25-10-2023,02-11-2023,CUST-3341,Ritvik Ghosh,Corporate,India,East,Delhi,New Delhi,PROD-265,Furniture,Furnishings,1,11292.38,0.18,634.56
ORD-200162,27-11-2022,01-12-2022,CUST-9817,Jayan Bose,Corporate,India,North,West Bengal,Kolkata,PROD-535,Technology,Copiers,5,942.87,0.19,166.22
ORD-200163,25-12-2023,29-12-2023,CUST-4192,Nirvi Dixit,Consumer,India,South,Karnataka,Bengaluru,PROD-900,Furniture,Tables,2,7079.48,0.11,1381.62
ORD-200164,13-10-2022,21-10-2022,CUST-5742,Yuvraj  Soman,Corporate,India,South,Telangana,Hyderabad,PROD-549,Technology,Phones,10,4771.51,0.28,604.31
ORD-200165,15-03-2023,19-03-2023,CUST-3599,Indrans Gola,Corporate,India,East,Punjab,Ludhiana,PROD-701,Office Supplies,Storage,2,5805.61,0.27,-409.18
ORD-200166,20-12-2024,21-12-2024,CUST-7696,Mamooty Mangat,Consumer,India,North,Tamil Nadu,Coimbatore,PROD-436,Technology,Copiers,5,8442.6,0.17,580.1
ORD-200167,29-08-2023,05-09-2023,CUST-6570,Alia Chauhan,Corporate,India,West,Maharashtra,Mumbai,PROD-394,Furniture,Bookcases,6,23036,0.16,4332.65
ORD-200168,26-06-2022,29-06-2022,CUST-2866,Suhana Butala,Home Office,India,South,Maharashtra,Mumbai,PROD-910,Office Supplies,Binders,1,19144.53,0.11,2113.32
ORD-200169,12-02-2023,15-02-2023,CUST-2183,Onkar Chatterjee,Corporate,India,North,West Bengal,Kolkata,PROD-909,Furniture,Tables,3,7644.88,0.04,1167.61
ORD-200170,01-11-2024,10-11-2024,CUST-5974,Mamooty Bhagat,Corporate,India,South,Punjab,Ludhiana,PROD-684,Technology,Laptops,4,21846.41,0.01,5023.86
ORD-200171,22-09-2024,28-09-2024,CUST-1580,Gokul Aurora,Home Office,India,West,Kerala,Kochi,PROD-521,Furniture,Chairs,1,18022.07,0.14,-344.95
ORD-200172,28-11-2023,02-12-2023,CUST-2288,Azad Shankar,Corporate,India,North,Tamil Nadu,Coimbatore,PROD-189,Office Supplies,Paper,3,13521.2,0.08,2474.56
ORD-200173,04-04-2022,05-04-2022,CUST-2762,Hansh Sura,Corporate,India,East,Kerala,Kochi,PROD-753,Furniture,Furnishings,1,11480.63,0.27,1433.43
ORD-200174,23-05-2022,24-05-2022,CUST-5797,Zain Sur,Home Office,India,East,West Bengal,Kolkata,PROD-217,Office Supplies,Art,4,8350.29,0.03,1797.24
ORD-200175,17-03-2023,19-03-2023,CUST-4032,Nishith Apte,Corporate,India,East,Telangana,Hyderabad,PROD-936,Office Supplies,Storage,3,22064.64,0.17,3259.22
ORD-200176,26-09-2023,28-09-2023,CUST-5705,Samar Loke,Consumer,India,South,Telangana,Hyderabad,PROD-663,Technology,Copiers,3,15648.4,0.29,1914.33
ORD-200177,10-05-2023,11-05-2023,CUST-5898,Divyansh Aurora,Corporate,India,South,Karnataka,Bengaluru,PROD-101,Technology,Laptops,2,7482.93,0.24,479.05
ORD-200178,27-05-2024,31-05-2024,CUST-5903,Reyansh Swamy,Corporate,India,East,West Bengal,Kolkata,PROD-453,Office Supplies,Binders,9,8574.06,0.16,1214.17
ORD-200179,21-09-2023,29-09-2023,CUST-3965,Vanya Sangha,Home Office,India,South,Rajasthan,Jaipur,PROD-324,Technology,Phones,10,16151.65,0.07,1123.43
ORD-200180,24-02-2024,29-02-2024,CUST-6853,Kiaan Lanka,Consumer,India,South,Maharashtra,Pune,PROD-275,Technology,Accessories,10,1782.69,0.28,-110.76
ORD-200181,19-01-2024,23-01-2024,CUST-7117,Anika Bhattacharyya,Corporate,India,South,West Bengal,Kolkata,PROD-208,Office Supplies,Paper,3,17423.34,0.07,1137.45
ORD-200182,01-04-2024,05-04-2024,CUST-4297,Priyansh Sibal,Consumer,India,North,Punjab,Ludhiana,PROD-670,Furniture,Bookcases,5,3733.74,0.17,9.34
ORD-200183,06-05-2022,08-05-2022,CUST-5717,Navya Sathe,Consumer,India,West,West Bengal,Kolkata,PROD-410,Technology,Accessories,7,8228.42,0.12,1633.94
ORD-200184,29-04-2023,30-04-2023,CUST-4199,Ranbir Konda,Home Office,India,West,Tamil Nadu,Chennai,PROD-184,Office Supplies,Art,2,15112.1,0.23,201.69
ORD-200185,27-04-2023,29-04-2023,CUST-8987,Riya Gaba,Home Office,India,North,Maharashtra,Nagpur,PROD-950,Technology,Copiers,1,8723.97,0.03,636.84
ORD-200186,27-06-2022,07-07-2022,CUST-2940,Anika Manda,Home Office,India,South,West Bengal,Kolkata,PROD-660,Office Supplies,Art,2,18155.23,0.18,1520.7
ORD-200187,04-03-2022,09-03-2022,CUST-8594,Rhea Kashyap,Corporate,India,South,Karnataka,Mysuru,PROD-734,Furniture,Bookcases,3,5639.05,0.14,744.32
ORD-200188,03-11-2024,10-11-2024,CUST-2397,Saksham Roy,Home Office,India,West,Kerala,Kochi,PROD-190,Furniture,Chairs,6,3960.79,0.19,610.27
ORD-200189,25-04-2022,02-05-2022,CUST-8282,Rasha Wali,Home Office,India,East,Delhi,New Delhi,PROD-780,Furniture,Bookcases,10,10826.7,0.02,2578.23
ORD-200190,16-02-2023,24-02-2023,CUST-5633,Priyansh Raman,Corporate,India,North,Telangana,Hyderabad,PROD-422,Furniture,Chairs,2,10657.07,0.26,588.94
ORD-200191,16-12-2024,20-12-2024,CUST-1353,Riya Sur,Home Office,India,East,Rajasthan,Jaipur,PROD-371,Furniture,Chairs,2,3879.63,0.16,759.06
ORD-200192,20-03-2024,23-03-2024,CUST-2720,Tejas Datta,Consumer,India,East,Punjab,Ludhiana,PROD-459,Furniture,Bookcases,1,21698.1,0.29,591.95
ORD-200193,15-08-2023,23-08-2023,CUST-3098,Baiju Trivedi,Home Office,India,West,Gujarat,Surat,PROD-613,Furniture,Chairs,5,2448.54,0.15,7.13
ORD-200194,21-07-2022,29-07-2022,CUST-1136,Adira Lad,Home Office,India,North,Telangana,Hyderabad,PROD-304,Furniture,Bookcases,10,9941.07,0.1,2370.85
ORD-200195,25-09-2024,01-10-2024,CUST-4234,Ryan Kumar,Home Office,India,North,Maharashtra,Nagpur,PROD-656,Technology,Phones,5,11752.56,0.11,1447.06
ORD-200196,28-10-2024,04-11-2024,CUST-5862,Vedika Banerjee,Home Office,India,North,Karnataka,Mysuru,PROD-184,Office Supplies,Storage,1,10919.7,0.25,800.56
ORD-200197,13-03-2024,17-03-2024,CUST-8347,Arnav Kadakia,Consumer,India,North,Delhi,New Delhi,PROD-757,Furniture,Chairs,4,450.57,0.2,80.81
ORD-200198,05-09-2022,07-09-2022,CUST-3849,Vihaan Bal,Corporate,India,South,Kerala,Kochi,PROD-406,Office Supplies,Art,5,4708.59,0.21,510.64
ORD-200199,06-04-2024,07-04-2024,CUST-2746,Raunak Subramanian,Home Office,India,South,Telangana,Hyderabad,PROD-599,Furniture,Bookcases,2,20274.8,0.2,2038.49
ORD-200200,16-10-2023,18-10-2023,CUST-4785,Aniruddh Chauhan,Corporate,India,North,Punjab,Ludhiana,PROD-503,Technology,Copiers,5,1173.24,0.23,154.52
ORD-200201,31-05-2024,04-06-2024,CUST-9412,Kismat Kohli,Home Office,India,North,Gujarat,Surat,PROD-474,Furniture,Bookcases,1,3823.75,0.24,178.64
ORD-200202,01-01-2024,04-01-2024,CUST-2275,Nirvaan Kapadia,Home Office,India,North,Telangana,Hyderabad,PROD-480,Furniture,Furnishings,1,9539.99,0.24,748.38
ORD-200203,23-10-2023,01-11-2023,CUST-8129,Bhamini Bawa,Corporate,India,West,Kerala,Kochi,PROD-324,Furniture,Chairs,10,1185.87,0.09,126.56
ORD-200204,04-11-2023,05-11-2023,CUST-3605,Anya Kumer,Consumer,India,West,Kerala,Kochi,PROD-109,Furniture,Chairs,8,10655.93,0.09,1029.47
ORD-200205,27-07-2022,31-07-2022,CUST-7739,Shamik Goda,Consumer,India,West,Delhi,New Delhi,PROD-440,Technology,Phones,2,10402.46,0.29,1037.09
ORD-200206,04-05-2022,07-05-2022,CUST-4770,Farhan Sabharwal,Home Office,India,South,Kerala,Kochi,PROD-567,Furniture,Furnishings,1,16107.04,0.12,215.22
ORD-200207,10-01-2023,16-01-2023,CUST-9012,Baiju Bora,Corporate,India,North,Gujarat,Ahmedabad,PROD-724,Office Supplies,Art,9,5942.84,0.24,937.5
ORD-200208,11-03-2023,14-03-2023,CUST-5306,Misha Thakkar,Corporate,India,South,Delhi,New Delhi,PROD-871,Technology,Accessories,9,6156.58,0.01,513.01
ORD-200209,03-08-2022,05-08-2022,CUST-5641,Dhruv Mall,Consumer,India,West,Tamil Nadu,Chennai,PROD-276,Furniture,Tables,3,1404.77,0.07,242.58
ORD-200210,17-06-2023,23-06-2023,CUST-7920,Bhamini Sur,Corporate,India,South,Telangana,Hyderabad,PROD-625,Technology,Laptops,5,6728.89,0.08,784.5
ORD-200211,30-07-2022,09-08-2022,CUST-3405,Ryan Bali,Consumer,India,North,Kerala,Kochi,PROD-942,Furniture,Tables,9,22960.74,0.05,1371.67
ORD-200212,10-03-2023,19-03-2023,CUST-5083,Shalv Dugal,Corporate,India,West,Rajasthan,Jaipur,PROD-929,Office Supplies,Binders,6,7361.25,0.15,1431.55
ORD-200213,20-03-2023,22-03-2023,CUST-3196,Advika Bakshi,Home Office,India,West,Maharashtra,Pune,PROD-458,Technology,Phones,3,10230.68,0.06,1785.83
ORD-200214,05-07-2022,15-07-2022,CUST-8213,Raghav Balakrishnan,Home Office,India,East,Kerala,Kochi,PROD-346,Office Supplies,Paper,6,12078.63,0.13,1928.93
ORD-200215,27-01-2023,28-01-2023,CUST-4754,Priyansh Karan,Corporate,India,South,Telangana,Hyderabad,PROD-919,Technology,Laptops,9,4548.64,0.11,323.87
ORD-200216,03-10-2022,13-10-2022,CUST-7573,Prerak Joshi,Consumer,India,South,Maharashtra,Pune,PROD-296,Technology,Accessories,5,15062.58,0.1,292.73
ORD-200217,16-04-2023,24-04-2023,CUST-7021,Divit Cheema,Home Office,India,North,Delhi,New Delhi,PROD-335,Office Supplies,Binders,4,12122.81,0.13,2650.72
ORD-200218,05-12-2024,09-12-2024,CUST-8682,Darshit Choudhary,Consumer,India,South,Kerala,Kochi,PROD-297,Furniture,Furnishings,3,5676.85,0.22,590.52
ORD-200219,18-09-2023,25-09-2023,CUST-6830,Vanya Sem,Home Office,India,South,Tamil Nadu,Chennai,PROD-875,Furniture,Furnishings,2,7896.87,0.21,-372.02
ORD-200220,02-03-2023,04-03-2023,CUST-5778,Prerak Dhawan,Corporate,India,North,West Bengal,Kolkata,PROD-941,Technology,Copiers,4,4794.96,0.28,-370.45
ORD-200221,29-03-2022,05-04-2022,CUST-4493,Madhav Sarma,Consumer,India,North,Karnataka,Bengaluru,PROD-187,Furniture,Furnishings,4,11349,0.16,2140.22
ORD-200222,10-01-2024,20-01-2024,CUST-8582,Hridaan Cheema,Home Office,India,West,Delhi,New Delhi,PROD-531,Technology,Copiers,3,15916.97,0.09,3910.86
ORD-200223,31-01-2022,05-02-2022,CUST-2651,Nirvaan Devi,Corporate,India,North,Telangana,Hyderabad,PROD-704,Technology,Copiers,10,22283.11,0.06,5485.41
ORD-200224,19-03-2024,22-03-2024,CUST-5402,Misha Wadhwa,Home Office,India,East,Tamil Nadu,Coimbatore,PROD-596,Office Supplies,Storage,9,22448.54,0.15,1951.82
ORD-200225,27-10-2023,05-11-2023,CUST-1092,Hansh Yadav,Corporate,India,North,Delhi,New Delhi,PROD-626,Office Supplies,Art,6,19626.03,0.26,-1192.14
ORD-200226,02-11-2022,06-11-2022,CUST-8978,Vihaan Bera,Consumer,India,East,West Bengal,Kolkata,PROD-549,Furniture,Bookcases,8,23900.07,0.17,3619.62
ORD-200227,22-09-2023,29-09-2023,CUST-6243,Devansh Dutt,Corporate,India,North,Tamil Nadu,Coimbatore,PROD-602,Technology,Copiers,1,17128.92,0.1,1528.38
ORD-200228,09-04-2023,15-04-2023,CUST-1785,Samarth Ray,Home Office,India,North,Kerala,Kochi,PROD-488,Furniture,Tables,1,24742.95,0.19,-583.66
ORD-200229,27-01-2024,06-02-2024,CUST-2741,Purab Kade,Corporate,India,East,Delhi,New Delhi,PROD-424,Office Supplies,Art,9,5444.53,0.3,603
ORD-200230,26-08-2022,27-08-2022,CUST-8709,Shray Bhasin,Home Office,India,East,West Bengal,Kolkata,PROD-775,Office Supplies,Art,9,23427.61,0.24,-1198.38
ORD-200231,18-11-2022,23-11-2022,CUST-9880,Saira Gara,Home Office,India,North,Maharashtra,Nagpur,PROD-181,Technology,Accessories,1,2990.42,0.12,83.98
ORD-200232,13-10-2024,17-10-2024,CUST-5687,Rati Raval,Home Office,India,West,West Bengal,Kolkata,PROD-953,Technology,Phones,6,3148.35,0.19,526.57
ORD-200233,03-11-2024,09-11-2024,CUST-5746,Tara Sangha,Corporate,India,South,Karnataka,Mysuru,PROD-533,Furniture,Furnishings,9,23192.78,0.15,2233.88
ORD-200234,20-08-2022,30-08-2022,CUST-5217,Mamooty Lal,Home Office,India,South,Tamil Nadu,Coimbatore,PROD-306,Furniture,Chairs,8,13573.39,0.08,263.29
ORD-200235,23-02-2022,05-03-2022,CUST-9891,Ojas Chauhan,Corporate,India,North,Karnataka,Mysuru,PROD-381,Furniture,Chairs,6,3512.28,0.09,144.08
ORD-200236,24-11-2023,02-12-2023,CUST-3586,Piya Karnik,Consumer,India,East,Punjab,Ludhiana,PROD-972,Office Supplies,Binders,8,22424.63,0.15,2335.33
ORD-200237,01-02-2022,08-02-2022,CUST-9413,Stuvan Trivedi,Consumer,India,East,Rajasthan,Jaipur,PROD-554,Technology,Phones,6,14314.75,0.04,2966.91
ORD-200238,30-04-2024,05-05-2024,CUST-5344,Vihaan Dixit,Home Office,India,North,Punjab,Ludhiana,PROD-659,Furniture,Chairs,8,22677.69,0.24,3845.53
ORD-200239,10-02-2022,15-02-2022,CUST-9690,Purab Dua,Corporate,India,West,Delhi,New Delhi,PROD-410,Furniture,Bookcases,9,12740.97,0.27,538.72
ORD-200240,12-06-2023,13-06-2023,CUST-5950,Shaan Ranganathan,Home Office,India,East,Tamil Nadu,Coimbatore,PROD-181,Technology,Accessories,7,2341.27,0.01,557.95
ORD-200241,25-07-2023,30-07-2023,CUST-5533,Tanya Dash,Home Office,India,East,Maharashtra,Nagpur,PROD-560,Office Supplies,Binders,9,16504.52,0.28,2382.2
ORD-200242,18-10-2024,19-10-2024,CUST-9786,Ishaan Guha,Corporate,India,East,Telangana,Hyderabad,PROD-956,Furniture,Bookcases,5,24037.14,0.17,2972.05
ORD-200243,25-01-2023,31-01-2023,CUST-2388,Kanav Comar,Home Office,India,North,Gujarat,Ahmedabad,PROD-932,Furniture,Tables,2,14015,0.02,1152.43
ORD-200244,07-09-2024,14-09-2024,CUST-5950,Anaya Tank,Home Office,India,East,West Bengal,Kolkata,PROD-336,Technology,Phones,7,9338.52,0.23,-606.34
ORD-200245,26-12-2023,03-01-2024,CUST-1517,Shanaya Raj,Home Office,India,South,Rajasthan,Jaipur,PROD-635,Technology,Copiers,7,6457.95,0.23,76.27
ORD-200246,26-04-2022,28-04-2022,CUST-5440,Aradhya Kulkarni,Consumer,India,East,West Bengal,Kolkata,PROD-739,Technology,Laptops,2,19194.22,0.24,-434.24
ORD-200247,11-01-2022,21-01-2022,CUST-2608,Veer Sant,Home Office,India,West,Rajasthan,Jaipur,PROD-517,Office Supplies,Art,5,20255.48,0.02,5286.15
ORD-200248,18-01-2024,26-01-2024,CUST-8986,Urvi Bhandari,Home Office,India,West,Tamil Nadu,Coimbatore,PROD-373,Technology,Accessories,9,1307.62,0.03,131.34
ORD-200249,16-09-2023,19-09-2023,CUST-8575,Aarna Kala,Home Office,India,North,Telangana,Hyderabad,PROD-877,Office Supplies,Binders,7,19854.54,0.26,2811.31
ORD-200250,02-03-2022,07-03-2022,CUST-2578,Renee Gade,Consumer,India,East,West Bengal,Kolkata,PROD-127,Furniture,Bookcases,3,5356.28,0.26,611.18
ORD-200251,30-11-2024,08-12-2024,CUST-2211,Miraan Lala,Home Office,India,East,Rajasthan,Jaipur,PROD-965,Office Supplies,Storage,7,1157.12,0.2,126.12
ORD-200252,28-12-2022,02-01-2023,CUST-6812,Oorja Saxena,Home Office,India,East,Delhi,New Delhi,PROD-705,Technology,Copiers,6,5993.02,0.08,118.5
ORD-200253,06-11-2023,13-11-2023,CUST-8266,Veer Borah,Home Office,India,North,Telangana,Hyderabad,PROD-595,Office Supplies,Paper,7,7175.37,0.18,413.85
ORD-200254,17-09-2024,24-09-2024,CUST-5202,Kavya Jani,Corporate,India,East,Punjab,Ludhiana,PROD-665,Furniture,Tables,8,21309.35,0.17,2687.59
ORD-200255,04-03-2022,12-03-2022,CUST-8035,Dishani Bobal,Corporate,India,West,Punjab,Ludhiana,PROD-589,Furniture,Chairs,7,19124.9,0.29,1426.75
ORD-200256,17-07-2024,27-07-2024,CUST-1412,Dharmajan Tiwari,Consumer,India,East,Delhi,New Delhi,PROD-414,Office Supplies,Paper,5,12226.54,0.22,-574.92
ORD-200257,26-02-2023,02-03-2023,CUST-2448,Indrajit Dara,Corporate,India,West,Karnataka,Bengaluru,PROD-286,Technology,Copiers,7,9618.96,0.14,341.29
ORD-200258,16-12-2024,21-12-2024,CUST-5193,Parinaaz Chaudry,Consumer,India,North,Kerala,Kochi,PROD-296,Office Supplies,Art,6,5556.77,0.14,1159.71
ORD-200259,12-10-2022,13-10-2022,CUST-7238,Divit Chandran,Corporate,India,West,Maharashtra,Mumbai,PROD-903,Technology,Phones,8,20763.5,0.2,2531.04
ORD-200260,05-12-2022,07-12-2022,CUST-5080,Divij Tailor,Home Office,India,West,Kerala,Kochi,PROD-278,Office Supplies,Art,8,10127.16,0.01,2176.65
ORD-200261,14-10-2024,17-10-2024,CUST-8766,Kimaya Tailor,Home Office,India,West,Karnataka,Bengaluru,PROD-836,Office Supplies,Paper,5,14579.8,0.17,2356.89
ORD-200262,27-10-2022,28-10-2022,CUST-1673,Onkar Warrior,Corporate,India,South,Punjab,Ludhiana,PROD-366,Technology,Accessories,3,11860.48,0.06,1651.25
ORD-200263,21-05-2024,26-05-2024,CUST-1112,Rhea Chad,Corporate,India,South,Kerala,Kochi,PROD-605,Office Supplies,Paper,5,13289.74,0.1,2220.07
ORD-200264,30-03-2023,05-04-2023,CUST-6111,Kimaya Deol,Home Office,India,South,Tamil Nadu,Coimbatore,PROD-496,Technology,Phones,9,4884.98,0.16,597.86
ORD-200265,26-06-2023,03-07-2023,CUST-1196,Samaira Kurian,Corporate,India,West,Karnataka,Bengaluru,PROD-972,Office Supplies,Paper,3,15098.28,0.27,-725.64
ORD-200266,16-05-2024,22-05-2024,CUST-9685,Drishya Halder,Corporate,India,West,Maharashtra,Mumbai,PROD-768,Office Supplies,Paper,8,19641.69,0.04,2190.08
ORD-200267,20-12-2022,29-12-2022,CUST-4768,Hunar Subramaniam,Corporate,India,East,Karnataka,Mysuru,PROD-415,Office Supplies,Paper,10,20219.26,0.29,1007.91
ORD-200268,17-07-2023,20-07-2023,CUST-9998,Advik Konda,Corporate,India,East,Rajasthan,Jaipur,PROD-100,Technology,Laptops,9,19372.02,0.28,1419.11
ORD-200269,25-07-2024,26-07-2024,CUST-4743,Lavanya Chaudhary,Consumer,India,South,Tamil Nadu,Chennai,PROD-195,Furniture,Tables,1,3726.44,0.08,53.51
ORD-200270,15-10-2023,19-10-2023,CUST-7927,Yuvraj  Madan,Corporate,India,South,Rajasthan,Jaipur,PROD-533,Furniture,Bookcases,10,23807.38,0.21,3650.9
ORD-200271,12-06-2024,14-06-2024,CUST-7989,Abram Khosla,Consumer,India,North,Telangana,Hyderabad,PROD-168,Office Supplies,Binders,10,18698.89,0.25,1939.85
ORD-200272,27-06-2022,03-07-2022,CUST-8505,Lakshay Contractor,Consumer,India,West,Kerala,Kochi,PROD-141,Office Supplies,Binders,6,1360.84,0.02,226.17
ORD-200273,08-05-2022,10-05-2022,CUST-9411,Jivika Bail,Consumer,India,West,Telangana,Hyderabad,PROD-120,Furniture,Chairs,2,2233.05,0.24,79.17
ORD-200274,18-08-2024,27-08-2024,CUST-1921,Aradhya Jayaraman,Corporate,India,South,Tamil Nadu,Coimbatore,PROD-586,Office Supplies,Paper,2,20871.29,0.19,-528.75
ORD-200275,25-12-2024,29-12-2024,CUST-1669,Anya Chakrabarti,Consumer,India,West,Punjab,Ludhiana,PROD-955,Technology,Copiers,9,4636.05,0.09,688.82
ORD-200276,15-03-2022,25-03-2022,CUST-8685,Vivaan Sankaran,Home Office,India,East,Kerala,Kochi,PROD-741,Technology,Phones,10,22809.96,0.22,-329.7
ORD-200277,25-09-2022,05-10-2022,CUST-5490,Lavanya Bawa,Consumer,India,North,Maharashtra,Pune,PROD-272,Technology,Copiers,4,5385.86,0.11,805.45
ORD-200278,31-12-2022,04-01-2023,CUST-2064,Samaira Chauhan,Home Office,India,North,Delhi,New Delhi,PROD-279,Furniture,Chairs,9,1076.64,0.27,131.05
ORD-200279,09-01-2022,17-01-2022,CUST-2042,Dhruv Chad,Home Office,India,North,Maharashtra,Pune,PROD-735,Furniture,Furnishings,6,24659.66,0.26,-179.95
ORD-200280,20-07-2024,22-07-2024,CUST-1824,Aarush Sahni,Consumer,India,West,Delhi,New Delhi,PROD-463,Technology,Accessories,1,13113.03,0.24,-111.06
ORD-200281,17-08-2024,22-08-2024,CUST-6700,Hrishita Iyer,Home Office,India,South,Delhi,New Delhi,PROD-539,Office Supplies,Paper,4,20437.1,0.07,2248.75
ORD-200282,15-08-2023,17-08-2023,CUST-8740,Akarsh Butala,Consumer,India,East,Telangana,Hyderabad,PROD-886,Technology,Accessories,10,5298.64,0.06,1008.18
ORD-200283,29-07-2023,30-07-2023,CUST-3451,Ojas Sane,Consumer,India,North,Maharashtra,Nagpur,PROD-719,Office Supplies,Binders,5,3638.57,0.1,98.76
ORD-200284,10-04-2023,17-04-2023,CUST-9769,Rhea Dutta,Corporate,India,North,Tamil Nadu,Chennai,PROD-566,Furniture,Tables,6,10020.74,0.27,1102.5
ORD-200285,26-11-2024,27-11-2024,CUST-3072,Ehsaan Gandhi,Corporate,India,South,West Bengal,Kolkata,PROD-266,Furniture,Tables,7,24438.8,0.23,876.99
ORD-200286,09-04-2022,19-04-2022,CUST-3596,Aayush Swamy,Consumer,India,East,Tamil Nadu,Chennai,PROD-564,Furniture,Bookcases,5,323.51,0.08,6.35
ORD-200287,21-05-2023,22-05-2023,CUST-3558,Rhea Hayre,Home Office,India,South,Telangana,Hyderabad,PROD-220,Office Supplies,Paper,1,1117.77,0.21,-60.57
ORD-200288,23-07-2022,26-07-2022,CUST-6105,Nirvaan Verma,Consumer,India,North,Gujarat,Surat,PROD-443,Technology,Accessories,5,2839.5,0.18,193.42
ORD-200289,17-10-2024,24-10-2024,CUST-4375,Gokul Char,Home Office,India,West,Kerala,Kochi,PROD-407,Technology,Phones,10,21336.86,0.18,-852.03
ORD-200290,22-08-2024,24-08-2024,CUST-5687,Rohan Chokshi,Home Office,India,North,Karnataka,Bengaluru,PROD-863,Office Supplies,Storage,3,2462.13,0.01,568.57
ORD-200291,06-03-2022,13-03-2022,CUST-2759,Ahana  Boase,Corporate,India,South,Delhi,New Delhi,PROD-335,Furniture,Furnishings,2,1963.9,0.22,24.54
ORD-200292,20-05-2023,28-05-2023,CUST-2527,Hrishita Soni,Consumer,India,West,Telangana,Hyderabad,PROD-636,Technology,Accessories,9,15226.66,0.18,2886.42
ORD-200293,09-11-2022,17-11-2022,CUST-2016,Neysa Hora,Corporate,India,East,Rajasthan,Jaipur,PROD-313,Office Supplies,Paper,1,4809.91,0.12,317.52
ORD-200294,10-01-2024,14-01-2024,CUST-8437,Lavanya Gade,Consumer,India,West,Tamil Nadu,Chennai,PROD-595,Office Supplies,Paper,2,4286.49,0.29,-353.88
ORD-200295,12-01-2024,15-01-2024,CUST-3178,Jhanvi Bora,Corporate,India,East,Kerala,Kochi,PROD-401,Furniture,Bookcases,4,531.32,0.12,98.25
ORD-200296,28-05-2023,31-05-2023,CUST-3454,Pranay Joshi,Home Office,India,North,Maharashtra,Mumbai,PROD-359,Technology,Copiers,9,326.96,0.01,93.18
ORD-200297,06-10-2024,14-10-2024,CUST-3325,Darshit Srivastava,Corporate,India,East,Maharashtra,Pune,PROD-347,Office Supplies,Storage,3,8444.97,0.19,-224.7
ORD-200298,07-11-2022,09-11-2022,CUST-3676,Hrishita Sule,Consumer,India,South,Maharashtra,Nagpur,PROD-303,Furniture,Bookcases,10,11484.32,0.16,2280.21
ORD-200299,28-01-2024,01-02-2024,CUST-8718,Indranil Dhaliwal,Corporate,India,East,Maharashtra,Pune,PROD-833,Office Supplies,Art,6,1338.11,0.05,101
ORD-200300,08-01-2022,16-01-2022,CUST-3348,Anvi Sen,Home Office,India,South,Kerala,Kochi,PROD-239,Technology,Laptops,8,9844.86,0.16,1960.87
ORD-200301,25-03-2023,03-04-2023,CUST-5973,Taimur Gupta,Home Office,India,South,Maharashtra,Nagpur,PROD-196,Furniture,Furnishings,3,1373.2,0.2,207.06
